{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'synth_mats/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'speedup_avg': 1.0501276143085094, 'speedup_best': 1.0495322909116012, 'xsmm_local_avg': 29.18135416666666, 'xsmm_local_best': 28.971, 'xsmm_upstream_avg': 30.644145833333344, 'xsmm_upstream_best': 30.406}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_64.txt', 'speedup_avg': 1.2460053909403697, 'speedup_best': 1.2440499384342023, 'xsmm_local_avg': 64.30541666666664, 'xsmm_local_best': 64.159, 'xsmm_upstream_avg': 80.12489583333334, 'xsmm_upstream_best': 79.817}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 78, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_78.txt', 'speedup_avg': 1.2528894657964018, 'speedup_best': 1.2529746668528263, 'xsmm_local_avg': 64.58445833333336, 'xsmm_local_best': 64.461, 'xsmm_upstream_avg': 80.9171875, 'xsmm_upstream_best': 80.76800000000003}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 96, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_96.txt', 'speedup_avg': 1.2517123753443855, 'speedup_best': 1.2517690701081705, 'xsmm_local_avg': 64.33558333333333, 'xsmm_local_best': 64.158, 'xsmm_upstream_avg': 80.52964583333332, 'xsmm_upstream_best': 80.311}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 112, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_112.txt', 'speedup_avg': 1.1972198859774625, 'speedup_best': 1.1975044829647339, 'xsmm_local_avg': 67.12854166666666, 'xsmm_local_best': 66.92, 'xsmm_upstream_avg': 80.367625, 'xsmm_upstream_best': 80.137}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 128, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_128.txt', 'speedup_avg': 1.218440231885187, 'speedup_best': 1.218079796727064, 'xsmm_local_avg': 66.31514583333335, 'xsmm_local_best': 66.118, 'xsmm_upstream_avg': 80.80104166666668, 'xsmm_upstream_best': 80.537}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 144, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_144.txt', 'speedup_avg': 1.22351173156206, 'speedup_best': 1.2256195043964826, 'xsmm_local_avg': 65.4049375, 'xsmm_local_best': 65.052, 'xsmm_upstream_avg': 80.02370833333332, 'xsmm_upstream_best': 79.729}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 160, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_160.txt', 'speedup_avg': 1.2162065874093684, 'speedup_best': 1.214898186082639, 'xsmm_local_avg': 65.90350000000002, 'xsmm_local_best': 65.659, 'xsmm_upstream_avg': 80.15227083333333, 'xsmm_upstream_best': 79.769}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 176, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_176.txt', 'speedup_avg': 0.4453284008894459, 'speedup_best': 0.4477261941319338, 'xsmm_local_avg': 180.56183333333334, 'xsmm_local_best': 179.105, 'xsmm_upstream_avg': 80.40931249999998, 'xsmm_upstream_best': 80.19}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 192, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_192.txt', 'speedup_avg': 1.004078373724649, 'speedup_best': 0.9990056476976277, 'xsmm_local_avg': 180.3261666666667, 'xsmm_local_best': 179.01099999999997, 'xsmm_upstream_avg': 181.0616041666667, 'xsmm_upstream_best': 178.833}
Average speedup (best) of local over upstream 1.157480767026614
Average speedup (iqr avg) of local over upstream 1.1574499935660523
